name;wind_east;wind_swest;wind_north;wind_middle
data;0.011459025;0.002110758;0.0086843;0.006929
data;0.0649015;0.0591735;0.06693325;0.060326
data;0.04863425;0.08459;0.08459;0.04066775
data;0.038689;0.07005475;0.05628425;0.01295725
data;0.0223115;0.0160984;0.02319675;0.012131
data;0.01178425;0.00098361;0.006557377;0.00377053
data;0.00151623;0.00284153;0.004327955;0.00098361
data;0.01157365;0.02319675;0.02567525;0.003584702
data;0.003398905;0.005628377;0.012308;0.00098361
data;0.00644383;0.012305905;0.0206065;0.005954855
data;0.16472775;0.282975;0.2370625;0.19965
data;0.141465;0.1927225;0.1823225;0.1404525
data;0.15705;0.08684425;0.085073;0.08459
data;0.11840525;0.05016425;0.05628425;0.08459
data;0.1261425;0.06108275;0.06128175;0.1372
data;0.6067;0.5962925;0.4702175;0.8549175
data;0.76913;0.6708425;0.5565575;0.9804125
data;0.9559025;0.9785675;0.90777;0.9999125
data;0.990005;0.99261;0.9581175;0.9999425
data;0.7326625;0.5637825;0.5246825;0.7836675
data;0.765145;0.725095;0.6978025;0.868005
data;0.531215;0.4990275;0.53858;0.5404675
data;0.2209;0.15079725;0.18326275;0.1334205
data;0.039541;0.010497178;0.0247025;0.010469928
data;0.007114803;0.000131148;0.001330433;0.000327868
data;0.00098361;0;0.000884155;0
data;0.00018032;0;1.09E-06;0
data;0.00080328;0;0;0
data;0.000213123;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0.00059235;0;0;0
data;3.06E-05;0;0;0
data;8.52E-05;0;0;1.64E-05
data;0.001166127;0.000786888;0.000868855;0.001281252
data;0.0159999;0.015149475;0.012885225;0.015768
data;0.08257275;0.151064;0.09610475;0.1200355
data;0.2301275;0.48202;0.317755;0.362785
data;0.3777575;0.79695;0.5077075;0.5601025
data;0.3962275;0.79313;0.59164;0.6054125
data;0.5832775;0.986025;0.9013675;0.94083
data;0.5300025;0.88394;0.7214;0.74156
data;0.3351925;0.4554075;0.3597275;0.4139875
data;0.25902;0.32847;0.2769425;0.25902
data;0.420415;0.50065;0.4632825;0.4097225
data;0.920775;0.9974925;0.9730975;0.98027
data;0.65313;0.7654675;0.7062025;0.67267
data;0.418525;0.4322375;0.4439;0.43449
data;0.796475;0.965965;0.9249825;0.9193125
data;0.48233;0.5526825;0.543345;0.474945
data;0.5483975;0.495445;0.392545;0.45754
data;0.48541;0.3312075;0.265705;0.30843
data;0.3329525;0.11165;0.1602225;0.1090825
data;0.2501825;0.071142;0.13436225;0.0707585
data;0.093423;0.0054414;0.01067566;0.006454628
data;0.1425575;0.023971675;0.02340055;0.02301075
data;0.09425;0.004914855;0.005256805;0.005442603
data;0.079949;0.003584727;0.01001305;0.007114875
data;0.02546075;0.00032896;0.001421855;0.00052458
data;0.09726725;0.02615735;0.047412;0.0220019
data;0.2823525;0.2562825;0.304725;0.19272925
data;0.3798475;0.5097025;0.6068525;0.40489
data;0.14136175;0.0750175;0.16494425;0.06169575
data;0.08459;0.006690678;0.05861925;0.007672325
data;0.1791825;0.0911725;0.22536;0.05693125
data;0.25902;0.1995375;0.412055;0.151735
data;0.21313;0.1244425;0.3015875;0.097873
data;0.154795;0.07923475;0.235235;0.07614525
data;0.05930375;0.0091258;0.039461;0.008499428
data;0.02496725;0.000229507;0.003956305;0.000704918
data;0.07081975;0.020781525;0.028951;0.0108305
data;0.107535;0.04557425;0.038995;0.0363555
data;0.1970325;0.11818525;0.07510375;0.0940155
data;0.05254325;0.012045477;0.010682978;0.00956841
data;0.012131;0;0.00037705;0
data;0.01832775;0.000622952;0.00045172;0.000262295
data;0.0720275;0.02310375;0.02930405;0.02266125
data;0.1534275;0.1144185;0.11669;0.10161775
data;0.15705;0.085073;0.05245925;0.04102725
data;0.1497225;0.11173725;0.03786275;0.03381975
data;0.05483475;0.0156518;0.006900525;0.00414208
data;0.09010275;0.03856175;0.0208765;0.0153989
data;0.21415;0.1721625;0.1196595;0.106648
data;0.16974;0.13086225;0.11460925;0.1177865
data;0.405405;0.678285;0.57544;0.72632
data;0.639865;0.959775;0.9365875;0.9953125
data;0.97513;1;0.9999425;1
data;1;1;1;0.9333325
data;1;0.9766675;1;0.7833325
data;1;0.04;0.5233335;0
data;1;0.41666575;0.9933325;0.16666575
data;1;0.99968;1;1
data;0.9960225;0.87191;0.99261;0.98004
data;0.7896475;0.3073325;0.5508;0.4134
data;0.33731;0.0367525;0.10642725;0.03716675
data;0.3880625;0.07155525;0.1413505;0.068082
data;0.39344;0.0692895;0.1232355;0.04863425
data;0.4240975;0.10199025;0.1202625;0.07211825
data;0.8255025;0.436105;0.45841;0.5765275
data;0.9482125;0.4821675;0.5302475;0.752565
data;0.99645;0.955375;0.958335;0.98597
data;0.6218025;0.28552975;0.4064175;0.34499775
data;0.2281825;0.010497178;0.04199675;0.02806
data;0.15705;0.000911477;0.012131;0.012131
data;0.10064975;6.55E-06;0.002863392;0.00230602
data;0.013426203;0;0;0
data;0.00098361;0;0;0
data;0.002469958;0;0;0
data;0.012131;0;0.000131148;0
data;0.012131;0;0.00098361;0
data;0.002469958;0;0.00098361;0
data;0.00098361;0;0.000590173;0
data;0.00098361;0.000491803;0.00098361;0
data;0.00098361;0.00098361;0.00098361;0
data;0.002655755;0.001949733;0.002469958;0.00018032
data;0.0291365;0.05596825;0.04549725;0.0183114
data;0.1069065;0.1762325;0.109875;0.09554275
data;0.242025;0.4373825;0.28191;0.3177575
data;0.1789175;0.226725;0.172535;0.1694425
data;0.2984125;0.42608;0.28191;0.391445
data;0.2148325;0.194521;0.14725;0.23668
data;0.1244425;0.04863425;0.06240425;0.06006875
data;0.081785;0.0355905;0.083825;0.0608745
data;0.0263035;0.00414208;0.029918;0.011027428
data;0.03893375;0.00302733;0.01319325;0.004513705
data;0.078113;0.0243385;0.0361215;0.0236395
data;0.011919878;0.000901628;0.003739903;0.002131158
data;0.00098361;0;0.000213123;0
data;0.00098361;0;0.00098361;0.000540985
data;0.004513705;0.00018032;0.004327955;0.001243707
data;0.02939375;0.006953803;0.02319675;0.01168525
data;0.01959675;0.001330433;0.009530075;0.004513705
data;0.03786275;0.010406475;0.012131;0.00377053
data;0.07923475;0.03806925;0.0320495;0.012131
data;0.08459;0.038689;0.0223115;0.012131
data;0.07005475;0.015412;0.008786825;0.002469958
data;0.01965575;0.001003275;0.000409833;0.000213123
data;0.01178425;0;0;0
data;0.001330433;0;0;0
data;0.002469958;0.00016393;3.93E-05;0
data;0.012131;0.003027328;0.000960658;0.00080328
data;0.005256805;0.00098361;0.00098361;0.000491803
data;0.00098361;0.00034427;0.000672132;0.0002459
data;0.008526775;0.00098361;0.003027328;0.00098361
data;0.001057933;0.0002459;0.000540985;0.000491803
data;0.000131148;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0.00057377;0
data;6.55E-06;6.55E-06;0.00034427;0
data;0.000911478;0.003512595;0.00822945;0.000868855
data;0.00098361;0.001169407;0.008601025;0.001169407
data;0.0108305;0.01157365;0.012131;0.01157365
data;0.012131;0.011871;0.0110039;0.011871
data;0.006000075;0.001904905;0.00073371;0.001904905
data;0.03514225;0.05416925;0.02366675;0.04297825
data;0.084437;0.1412675;0.038689;0.10874425
data;0.0403825;0.04236475;0.012142025;0.0351495
data;0.00469958;0.000530053;0.00018032;0.00110747
data;0.00098361;0;0;0
data;0.000131148;0;0;0
data;0;0;0;0
data;0.000262295;0.000366125;0.000192708;0.000254638
data;0.013371525;0.055022;0.0278239;0.0268648
data;0.007114803;0.014316928;0.0125136;0.007383628
data;0.000786885;0.000131148;0.000819673;0.000213123
data;0.00098361;0.000672125;0.00098361;0.000737705
data;0.002469958;0.00098361;0.00098361;0.00098361
data;0.01131355;0.00098361;0.00098361;0.00098361
data;0.001057933;0.000131148;0.000459025;0.00037705
data;0.00098361;0.000213123;0.000213123;0.000295083
data;0.0108305;0.00097268;0.00098361;0.005628453
data;0.002469958;6.01E-05;0.000131148;0.0007541
data;0.00098361;0;0;0.00098361
data;0.00098361;0;0;0.000944265
data;0.000540985;0;0;2.30E-05
data;0;0;0;0
data;0.000229508;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0.00014754;6.55E-06;0.00014754
data;0.000868855;0.008786825;0.003326773;0.008786825
data;0.00098361;0.0355905;0.012131;0.009344275
data;0.00098361;0.03600375;0.02496725;0.0114498
data;0.000358467;0.002177058;0.002025145;0.000517315
data;0.000953008;0.0057159;0.002996728;0.002541
data;0.006557425;0.08260225;0.033082;0.022754
data;0.000885248;0.0162535;0.010480875;0.00337961
data;0.013256775;0.1359705;0.088169;0.0439045
data;0.038689;0.3138925;0.18934;0.1427175
data;0.038689;0.108411;0.0720645;0.06083375
data;0.064537;0.1218475;0.09263275;0.1175825
data;0.2252425;0.457955;0.2940575;0.528
data;0.12020425;0.0938415;0.081376;0.13658575
data;0.040525;0.00302733;0.007477553;0.011601325
data;0.041494;0.002655755;0.0108305;0.0174425
data;0.1046095;0.0321085;0.03550175;0.09066575
data;0.0593445;0.00756055;0.01501765;0.0283005
data;0.13893425;0.06581175;0.068082;0.1539175
data;0.1244425;0.03949725;0.04710425;0.09747025
data;0.0578145;0.012131;0.03786275;0.02673775
data;0.0223115;0.002469958;0.01295725;0.005628377
data;0.0258525;0.0108305;0.012131;0.0108305
data;0.0223935;0.027024;0.0231025;0.010491928
data;0.18866075;0.5099;0.325935;0.311737
data;0.3508725;0.97114;0.694915;0.7363775
data;0.49916;0.995395;0.88011;0.9962725
data;0.33538;0.49052;0.38847;0.6551225
data;0.2352225;0.15381;0.1791425;0.16443
data;0.230135;0.13830725;0.19263;0.143
data;0.0426415;0.010398905;0.019759677;0.015677702
data;0.012131;0;0.00098361;0.00098361
data;0.0174425;0.0007541;0.003956303;0.0074865
data;0.014710525;0.00122405;0.003185848;0.00395735
data;0.180845;0.18434875;0.14486475;0.2090105
data;0.441015;0.74405;0.453335;0.5981975
data;0.653605;0.9682;0.82577;0.798565
data;0.415685;0.327615;0.3392275;0.17918325
data;0.5606825;0.57011;0.5052025;0.31607
data;0.9828325;0.9994975;0.9928775;0.9742525
data;1;1;1;0.99764
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;0.9979025;0.9893375;0.98925;0.96995
data;0.952775;0.8190475;0.8190475;0.79025
data;0.9112025;0.6846975;0.7431125;0.87022
data;0.62951;0.2604925;0.356885;0.4011925
data;0.56066;0.25902;0.38672;0.3929925
data;0.59164;0.305115;0.44508;0.4435075
data;0.9244625;0.90793;0.9429775;0.9444225
data;0.998775;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;0.95248;0.816965;0.95423;0.86314
data;0.743305;0.33516;0.6352475;0.4636725
data;0.879525;0.5491825;0.87435;0.68059
data;0.9500375;0.48541;0.769365;0.6564925
data;0.8420875;0.2615675;0.4708075;0.33664
data;0.79313;0.112448;0.2697725;0.1413175
data;0.9828125;0.28378;0.4686675;0.33996
data;1;0.7771975;0.8889675;0.83247
data;1;0.9955;0.9975675;0.998775
data;0.9939725;0.38624;0.54836;0.4621625
data;0.7310325;0.0440875;0.123883;0.051615
data;0.5483975;0.0342625;0.126807;0.037066
data;0.2551925;0.002431695;0.029042;0.005521203
data;0.09425;0;0.00222223;6.99E-05
data;0.112365;0.00080328;0.02168325;0.000960658
data;0.0601095;0.000721313;0.007114803;0.000721313
data;0.0126995;0;0.00037705;0
data;0.00016393;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0.001426228;2.30E-05;3.93E-05;6.55E-06
data;0.0234535;0.005774833;0.003375953;0.002397825
data;0.038689;0.01205675;0.01131355;0.0108305
data;0.019685;0.00235848;0.001083423;0.001169407
data;0.063854;0.030152;0.02340055;0.0142294
data;0.02546075;0.008189;0.0083005;0.0061858
data;0.06974875;0.07858475;0.06107625;0.0521235
data;0.015060203;0.011264178;0.012125652;0.007204305
data;0.00098361;0.00098361;0.00098361;0.00098361
data;0.0108305;0.006371653;0.0108305;0.00098361
data;0.01257375;0.01655725;0.01788525;0.005947605
data;0.045011;0.12150225;0.11554525;0.09346775
data;0.038689;0.09425;0.0890175;0.07540975
data;0.0616395;0.134103;0.1051205;0.09425
data;0.11403;0.2843775;0.2117775;0.2358275
data;0.3484925;0.937775;0.7785825;0.90619
data;0.42967;0.984255;0.668835;0.9609875
data;0.5588;0.9808225;0.729805;0.9054425
data;0.40366;0.5684075;0.4279225;0.510165
data;0.39344;0.2836625;0.25902;0.2769425
data;0.415735;0.32859;0.303225;0.309565
data;0.705245;0.88567;0.8047075;0.758415
data;0.5999;0.724295;0.710605;0.5151825
data;0.7837425;0.9553475;0.8982;0.8923425
data;0.9648625;0.9998775;0.997725;0.9999425
data;1;0.65000075;1;1
data;0.9712125;0.9737375;0.9743875;0.7814275
data;0.9500375;0.915585;0.9198425;0.5567575
data;0.7952825;0.4105575;0.5696725;0.30976
data;0.488425;0.175745;0.3015875;0.15773
data;0.39344;0.112365;0.25902;0.15705
data;0.39344;0.08459;0.1961375;0.15705
data;0.3105475;0.05628425;0.15705;0.15705
data;0.2993475;0.04557425;0.1413525;0.1658875
data;0.3929925;0.12685775;0.2233275;0.33037
data;0.2281825;0.0383335;0.08237275;0.143628
data;0.16736;0.01931325;0.04714425;0.0696445
data;0.3453825;0.1744125;0.2361425;0.40526
data;0.17789;0.028887575;0.06408975;0.07770275
data;0.1791425;0.03905475;0.0646995;0.06390475
data;0.25902;0.08459;0.1425575;0.08459
data;0.3520775;0.18288;0.2233375;0.1735525
data;0.954645;0.96468;0.9278275;0.9510825
data;1;1;1;1
data;0.996215;0.9974925;0.995115;0.9922875
data;0.574025;0.341235;0.4354575;0.3499825
data;0.267235;0.044809;0.1051205;0.05475425
data;0.24871;0.0307215;0.05628425;0.0307215
data;0.150255;0.00681425;0.041494;0.011311525
data;0.281545;0.06576875;0.13118;0.0625665
data;0.1825425;0.02462475;0.055962;0.02326425
data;0.198115;0.05487575;0.06452775;0.05314425
data;0.4793375;0.34977;0.3217;0.32176
data;0.2018375;0.06472575;0.0948835;0.05708525
data;0.31515;0.13509725;0.16196175;0.14940975
data;0.39344;0.25902;0.25902;0.25902
data;0.39344;0.25868;0.3307075;0.25494
data;0.3329525;0.135695;0.1961375;0.12199325
data;0.25902;0.08459;0.11840525;0.08459
data;0.25902;0.08459;0.1051205;0.08459
data;0.3508725;0.134103;0.1825425;0.134103
data;0.39344;0.22673;0.25902;0.22673
data;0.39344;0.242025;0.25902;0.2515425
data;0.3620775;0.1497275;0.240325;0.1628275
data;0.44918;0.35683;0.3454125;0.35688
data;0.719015;0.702995;0.64142;0.762215
data;0.5013125;0.3149175;0.341665;0.338715
data;0.2903825;0.0702655;0.1514675;0.0928415
data;0.3665575;0.1243915;0.2165325;0.170465
data;0.3929925;0.13742225;0.2471225;0.240245
data;0.2281825;0.02612025;0.08849275;0.06361175
data;0.154795;0.02802825;0.07234975;0.03337725
data;0.05930375;0.001408743;0.009726753;0.002754105
data;0.038689;0;0.00098361;0.000868855
data;0.0355905;0;0.00098361;0.000868855
data;0.006371653;0;0.00018032;0
data;0.00414208;0;3.06E-05;0
data;0.01699975;0.000311475;0.002080155;0.000491803
data;0.05322425;0.00953005;0.0267255;0.0100874
data;0.038689;0.012131;0.0223115;0.012131
data;0.038689;0.0355905;0.012131;0.012131
data;0.0355905;0.01522625;0.0110039;0.002469958
data;0.006371653;0.000735508;0.000471423;0.000131148
data;0.00098361;0.00016393;0;0
data;0.01001305;0.002469953;0.000857925;0.000229508
data;0.001057933;0.000229507;6.01E-05;0
data;0.00098361;0;0;0
data;0.000213123;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0.000721313;0.000327868;0.000311475;0.000327868
data;0.012142025;0.041717525;0.016754025;0.0294665
data;0.109225;0.5952525;0.19268975;0.3910825
data;0.15705;0.7018;0.34415;0.5300025
data;0.15705;0.4463925;0.25902;0.3289175
data;0.19104;0.620015;0.303225;0.4791525
data;0.3710375;0.99313;0.775535;0.97651
data;0.2682875;0.569225;0.3696975;0.52672
data;0.08474775;0.05724775;0.06503975;0.053138
data;0.13531275;0.0998855;0.1246245;0.0998855
data;0.15773;0.0828985;0.0952975;0.0809255
data;0.29411;0.2698475;0.2449475;0.252335
data;0.502135;0.6272125;0.5104925;0.53279
data;0.57856;0.79025;0.6191825;0.645625
data;0.8728525;0.9841625;0.950655;0.9853625
data;0.9963575;0.9998775;0.999615;0.9999825
data;0.7455325;0.65644;0.7426375;0.727345
data;0.53279;0.3609425;0.4312575;0.3532975
data;0.3069625;0.1143695;0.18054;0.10813175
data;0.3849275;0.2114425;0.2785375;0.203435
data;0.20831;0.0584195;0.0954055;0.06829225
data;0.09748525;0.005256805;0.03293475;0.007330053
data;0.02547725;0.000213123;0.004111478;0.00037705
data;0.005256805;0;3.06E-05;0
data;0.000704928;0;0;0
data;0;0;0;0
data;0.000311475;0;0;0
data;0.00822945;0.000622952;0.000721313;0.000622952
data;0.02541;0.009663275;0.0108305;0.008601025
data;0.038689;0.0526045;0.01965575;0.03624775
data;0.0601095;0.162236;0.044809;0.1243915
data;0.10753575;0.303065;0.081224;0.222775
data;0.0332415;0.05193625;0.0212895;0.03583875
data;0.03680025;0.0100874;0.01200725;0.010273275
data;0.01437375;0.000655738;0.002792005;0.000868853
data;0.06746425;0.020781525;0.03115175;0.0108305
data;0.10270425;0.02142625;0.05169425;0.01788525
data;0.15705;0.040525;0.1063275;0.038689
data;0.2587725;0.108804;0.2232525;0.08398275
data;0.4905375;0.32896;0.4998925;0.3052925
data;0.56066;0.359835;0.567085;0.2885925
data;0.62951;0.4730425;0.786705;0.4534875
data;0.942655;0.9599875;0.98725;0.935075
data;0.99475;1;1;1
data;0.9774125;1;0.9993875;1
data;0.8138725;0.9084625;0.829415;0.93989
data;0.5454125;0.4932025;0.45378;0.55954
data;0.28343;0.11904525;0.1529625;0.14864975
data;0.10149825;0.009355178;0.02440425;0.012983703
data;0.08459;0.00098361;0.0140785;0.00098361
data;0.147621;0.02463375;0.053812;0.01659015
data;0.25834;0.129233;0.1449725;0.1268715
data;0.21313;0.073718;0.097873;0.0717445
data;0.15705;0.08459;0.08459;0.038689
data;0.15705;0.08459;0.08459;0.038689
data;0.15705;0.05628425;0.081224;0.015672
data;0.1244425;0.02629525;0.038995;0.007114803
data;0.0578145;0.003398905;0.015672;0.00098361
data;0.038689;0.000944265;0.01131355;0.00098361
data;0.015672;2.30E-05;0.0006317;0.000213123
data;0.008415275;0;3.06E-05;3.93E-05
data;0.012131;0.00047541;0.000953008;0.003747578
data;0.028951;0.001429508;0.007114803;0.01481625
data;0.04863425;0.0171825;0.03160675;0.0585495
data;0.03600375;0.008601025;0.02448775;0.02983625
data;0.010488525;0.000229507;0.00181858;0.003398905
data;0.012131;0.000672125;0.00098361;0.00098361
data;0.012131;0.00098361;0.00098361;0.00098361
data;0.0223115;0.00098361;0.007114803;0.00098361
data;0.01699975;0.002655755;0.006185928;0.002110758
data;0.05322425;0.03293475;0.0342625;0.016545
data;0.038689;0.02629525;0.038689;0.012131
data;0.05092925;0.02205475;0.040117;0.01481625
data;0.16465;0.128644;0.1254295;0.1084305
data;0.25902;0.1846875;0.174045;0.1914875
data;0.365365;0.5526275;0.4114225;0.517065
data;0.74732;0.9937675;0.921885;0.9850075
data;0.9831925;0.999995;0.9838;0.9998375
data;0.8472075;0.86039;0.671565;0.808475
data;0.4396725;0.22712525;0.2414925;0.22457425
data;0.1978375;0.02806;0.055962;0.03527325
data;0.15705;0.012131;0.038689;0.012131
data;0.15705;0.02673775;0.038689;0.02673775
data;0.112365;0.02142625;0.044809;0.038689
data;0.08459;0.03600375;0.07617475;0.03786275
data;0.035882;0.0048154;0.0263628;0.007344283
data;0.001276523;1.09E-06;0.00033662;2.30E-05
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;3.93E-05;4.92E-05;6.55E-06;0
data;0.000960658;0.006912533;0.000911478;0.000721313
data;0.00098361;0.0089726;0.00098361;0.00098361
data;0.000868855;0.000540985;0.00052459;0.000459025
data;0;0;0;0
data;0;0;0;0
data;0.000459025;0.000459025;0.000131148;0.000721313
data;0.001429508;0.002655755;0.001540983;0.010672225
data;0.011871;0.03293475;0.0261095;0.068082
data;0.0110039;0.0294895;0.02212575;0.05969175
data;0.000848465;0.000773055;0.00116393;0.00487658
data;0.002469958;0.002420778;0.004327955;0.0100874
data;0.01295725;0.02452475;0.027623;0.02673775
data;0.0375675;0.038689;0.038689;0.03600375
data;0.013754;0.0147704;0.019213;0.007330053
data;0.009530075;0.001429508;0.009530075;0.00098361
data;0.024082;0.023822;0.027623;0.008601025
data;0.038689;0.04333;0.04863425;0.02326225
data;0.0616395;0.1243915;0.131688;0.133032
data;0.08459;0.112365;0.151735;0.154795
data;0.08628075;0.089236;0.0865615;0.07444225
data;0.2102325;0.412835;0.3008725;0.3091675
data;0.168955;0.32271;0.3755175;0.4827675
data;0.0874885;0.06594425;0.1757875;0.13956825
data;0.08579775;0.0677595;0.1825425;0.1772275
data;0.1534275;0.148595;0.25902;0.25902
data;0.15705;0.12081925;0.1791425;0.170645
data;0.1449725;0.07846975;0.112285;0.084627
data;0.0347105;0.007846878;0.010682978;0.00539881
data;0.028951;0.000868855;0.00098361;0
data;0.04863425;0.003584805;0.004513705;0.001128953
data;0.1251225;0.04980425;0.03027875;0.0196525
data;0.2515425;0.1762625;0.0646995;0.05475425
data;0.175745;0.0920765;0.038689;0.01788525
data;0.1876375;0.1401435;0.05169425;0.04706575
data;0.2527875;0.2129075;0.083825;0.07846975
data;0.09292475;0.0352844;0.029918;0.012983703
data;0.01965575;0.000426223;0.00302733;0.00052459
data;0.006185753;0;0.00037705;0
data;0.000540985;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;3.06E-05;0;0;0
data;0.000953008;0;0;0
data;0.00098361;0;0;0
data;0.00098361;0;0;0.000540985
data;0.00098361;0.000868855;0.000868855;0.004327955
data;0.010967225;0.013739378;0.010098378;0.02762675
data;0.06746425;0.192605;0.10753325;0.2416625
data;0.07311475;0.10629475;0.0651825;0.11340025
data;0.03976;0.038689;0.038995;0.03426225
data;0.105699;0.10451975;0.104169;0.05398925
data;0.226465;0.36542;0.255385;0.1772625
data;0.4242925;0.85864;0.5169175;0.362075
data;0.5437525;0.915585;0.719475;0.4883925
data;0.33538;0.4102175;0.344045;0.154464
data;0.21313;0.135695;0.1783375;0.03674325
data;0.15705;0.05092925;0.0890175;0.012131
data;0.1526225;0.0616395;0.083825;0.01832775
data;0.06167975;0.010983628;0.029918;0.005814178
data;0.0223115;0.00098361;0.006928927;0.00098361
data;0.012131;0.000131148;0.00098361;0.00098361
data;0.012131;0.000868855;0.00098361;0.00098361
data;0.01699975;0.005532305;0.007186855;0.006461205
data;0.12029475;0.13766675;0.0979455;0.13459925
data;0.09748525;0.0436445;0.04352475;0.03688225
data;0.02547725;0.000735508;0.002726778;0.000766108
data;0.015672;0.000868855;0.006185753;0.001138805
data;0.038689;0.006557425;0.0223115;0.0111279
data;0.01699975;0.000426223;0.002644813;0.000735508
data;0.02541;0.000868855;0.00098361;0.000868855
data;0.038689;0.004327778;0.0108305;0.00098361
data;0.041494;0.003841505;0.01295725;0.003956355
data;0.107026;0.06576875;0.055458;0.047268
data;0.06775975;0.0299365;0.040117;0.02540975
data;0.10270425;0.112643;0.1271295;0.087728
data;0.170645;0.3052775;0.27408;0.27177
data;0.33071;0.7698975;0.5380325;0.6640425
data;0.3919475;0.9662225;0.76721;0.885285
data;0.256925;0.55855;0.5320125;0.4922425
data;0.1257625;0.1547245;0.226975;0.140823
data;0.04939925;0.024278;0.0644975;0.02326425
data;0.01858475;0.001230978;0.017355275;0.004676628
data;0.001131143;1.09E-06;0.0002459;3.93E-05
data;0.00014754;0;0;0
data;0.007672203;0.000557377;0.001085242;0.000557377
data;0.03337725;0.008601025;0.01762525;0.008601025
data;0.047104;0.01832775;0.0355905;0.012131
data;0.01965575;0.002469958;0.005256805;0.002912575
data;0.012131;0.000737705;0.00098361;0
data;0.004513678;4.92E-05;0.000786888;1.64E-05
data;0.01478675;0.004125758;0.009715925;0.003907123
data;0.002060118;0.00016393;0.000530053;0.00016393
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;1.64E-05;0;0;0.00018032
data;0.00093443;0.000721313;0.000786888;0.007300553
data;0.00098361;0.00098361;0.00098361;0.012131
data;0.00098361;0.009344225;0.004327778;0.01965575
data;0.001330433;0.003956305;0.001429508;0.01319325
data;0.019052;0.048833;0.0277695;0.07852475
data;0.20981975;0.72651;0.3770325;0.728125
data;0.6509325;1;0.968065;1
data;0.9388025;1;1;1
data;0.6519175;1;0.9716875;0.99755
data;0.6054125;1;0.9417025;0.99475
data;0.732785;0.9993875;0.9820975;0.983705
data;0.4355875;0.777545;0.68364;0.542845
data;0.21498;0.2898025;0.3122625;0.17941
data;0.15705;0.06367675;0.1297275;0.0639345
data;0.10029025;0.008592375;0.044809;0.015672
data;0.07770475;0.03157725;0.0738795;0.011871
data;0.0177705;0.002386152;0.01454095;0.000954095
data;0.0757695;0.0496454;0.068644;0.0216303
data;0.1961375;0.2587125;0.2564075;0.14634175
data;0.0740375;0.035712078;0.05568;0.020432053
data;0.01832775;0.000213123;0.00302733;0.000508188
data;0.0527815;0.000868855;0.00990165;0.007300553
data;0.05177475;0.001949733;0.010196725;0.007142053
data;0.204105;0.048318;0.0558855;0.1172345
data;0.170645;0.02673775;0.038995;0.097873
data;0.15705;0.012131;0.038689;0.05628425
data;0.15705;0.012131;0.038689;0.038689
data;0.1401435;0.0089726;0.0223115;0.03027875
data;0.05245925;0.000836065;0.004402253;0.005071153
data;0.0616395;0.006185753;0.01762525;0.01157365
data;0.08459;0.0209835;0.038689;0.02009825
data;0.08459;0.07551175;0.0646995;0.05475425
data;0.04939925;0.02462475;0.03786275;0.0175385
data;0.0187705;0.002469958;0.0121398;0.001330433
data;0.005256805;0.000213123;0.0006317;0.000131148
data;0.00052459;0;0;0
data;0.000295083;0;0;0
data;0.004513705;0.000311475;0.000327868;0.000311475
data;0.0236395;0.00822955;0.009592075;0.00822955
data;0.002327872;0.000229507;0.000418935;0.000229507
data;0.00098361;0;0;0
data;0.001540983;9.95E-05;0.000196718;0.00018032
data;0.0234535;0.02003735;0.023109275;0.00990165
data;0.038689;0.02319675;0.038689;0.012131
data;0.047104;0.037361;0.03786275;0.031164
data;0.01965575;0.004387858;0.006454628;0.004668978
data;0.00581425;1.64E-05;0.000770495;6.99E-05
data;0.01522925;0.00093443;0.007783575;0.000960658
data;0.006161;0.000213123;0.00091039;0.000262295
data;0.01178425;0.000868855;0.003398905;0.000868855
data;0.02541;0.007114803;0.012131;0.00377053
data;0.038689;0.02009825;0.0320495;0.01319325
data;0.04863425;0.05781425;0.038689;0.03806925
data;0.038689;0.03426225;0.03426225;0.019213
data;0.038689;0.038689;0.038689;0.0355905
data;0.038689;0.038689;0.038689;0.038689
data;0.038689;0.0351475;0.038689;0.01835725
data;0.07923475;0.07693975;0.0677595;0.06390475
data;0.08459;0.08459;0.08459;0.08459
